edge_id,from_node_id,to_node_id,区域ID,区域名,方向,车道数,长度,轨迹,judgment,道路名称,道路等级
'801547008#0',7769272553,3721939226,320508,姑苏区,西W,5,134.84,"MULTILINESTRING((120.62574209608391 31.310250987910972, 120.62522226855826 31.310148111750898, 120.62436208745991 31.309978144545017))",driveway,干将东路,主干路
'801547008#1',3721939226,cluster_gneJ350_gneJ351_gneJ352_gneJ353_gneJ354,320508,姑苏区,南S,5,25.98,"MULTILINESTRING((120.62435958103993 31.309977556998707, 120.62409119818965 31.30992668117224))",driveway,干将东路,主干路
'801547008#2',cluster_gneJ350_gneJ351_gneJ352_gneJ353_gneJ354,3721939225,320508,姑苏区,西W,5,10.03,"MULTILINESTRING((120.62394955485857 31.309898895388166, 120.62384691357529 31.30987832536947))",driveway,干将东路,主干路
'801547008#3',3721939225,3721939224,320508,姑苏区,西W,5,87.57,"MULTILINESTRING((120.62384450989754 31.30987782990743, 120.62294548525233 31.309711283006724))",driveway,干将东路,主干路
'801547008#4',3721939224,cluster_gneJ344_gneJ345_gneJ346_gneJ347_gneJ348,320508,姑苏区,西W,5,68.64,"MULTILINESTRING((120.62285161005157 31.30969303916776, 120.6221551582312 31.30954178325605))",driveway,干将东路,主干路
'801547010#1',5398296843,4403743517,320508,姑苏区,西W,3,57.9,"MULTILINESTRING((120.62537807299643 31.31331132200821, 120.62478054874188 31.313214491833786))",driveway,碧凤坊,巷（弄）
'801547012',7497044419,3001466719,320508,姑苏区,东E,1,12.6,"MULTILINESTRING((120.62545367584507 31.31383583434064, 120.62558482689528 31.313850797644275))",non-driveway,步行道,步行道
'802089941#1',4462314046,4462314047,320508,姑苏区,西W,3,152.53,"MULTILINESTRING((120.60194490570196 31.312756265436104, 120.60034574538594 31.312837759674284))",driveway,金门路,支路
'802095853#0',7502612583,7502631690,320508,姑苏区,北N,4,144.98,"MULTILINESTRING((120.63244506202179 31.291735126549447, 120.63230905528427 31.292411045825137, 120.63217791741053 31.293022386673876))",driveway,南园北路,次干路
'802095853#1',7502631690,7502631689,320508,姑苏区,北N,4,57.46,"MULTILINESTRING((120.63217755511432 31.293024274032557, 120.63207936996335 31.293535838300436))",driveway,南园北路,次干路
'802095853#2',7502631689,cluster_4463432759_7502631686_7502631691_7502631692_7502631697,320508,姑苏区,北N,5,206.81,"MULTILINESTRING((120.63209429132593 31.29361954149375, 120.63203035271569 31.293853674142795, 120.63197105046612 31.294183766780726, 120.63185104126741 31.29488324986015, 120.63175705614496 31.2954576650119))",driveway,南园北路,次干路
'802095854#1',cluster_4463432759_7502631686_7502631691_7502631692_7502631697,7502631689,320508,姑苏区,南S,4,207.88,"MULTILINESTRING((120.63154461766825 31.29543074677744, 120.63176381078496 31.294154870463736, 120.63182329087518 31.293821895066685, 120.63188246141814 31.29357685149529))",driveway,南园北路,次干路
'802095854#1.219',7502631689,7502631696,320508,姑苏区,南S,4,58.45,"MULTILINESTRING((120.63190002539292 31.29350871944865, 120.63200669670317 31.29298964551835))",driveway,南园北路,次干路
'802095854#2',7502631696,7502631685,320508,姑苏区,南S,4,144.15,"MULTILINESTRING((120.63200729377066 31.292986770374082, 120.63213683341894 31.292384780265124, 120.63228177818938 31.29170848489197))",driveway,南园北路,次干路
'803398778#0',4616290762,J3,320508,姑苏区,北N,4,235.92,"MULTILINESTRING((120.64289420140653 31.292211592302863, 120.64280483706105 31.29281839179434, 120.6427973929952 31.292885358512432, 120.64278731916843 31.292939830346977, 120.64278117803417 31.293000868264837, 120.64276916027063 31.29307857412925, 120.6425716437912 31.29432095980114))",driveway,莫邪路,次干路
'803398778#0.239',J3,gneJ305,320508,姑苏区,北N,3,142.44,"MULTILINESTRING((120.64254365561166 31.294390435395613, 120.64240205207635 31.29528110353954, 120.64238274455131 31.295326747237308, 120.64235269877528 31.295377605284838, 120.64231316047119 31.295421614731136, 120.64227349408932 31.29545389676176, 120.64217423709131 31.295546685928176, 120.64213731148706 31.295595433320234))",driveway,莫邪路,次干路
'803398778#0.396',gneJ305,cluster_266180828_4199009573_7515169232,320508,姑苏区,北N,4,63.44,"MULTILINESTRING((120.64210940508447 31.295665812215272, 120.64205754081475 31.29623415579967))",driveway,莫邪路,次干路
'805173892',4603624884,4198894393,320508,姑苏区,南S,4,90.56,"MULTILINESTRING((120.63557492685102 31.331668716340992, 120.63564682614364 31.331096239454013, 120.63567484300624 31.330858287924087))",driveway,东汇路,次干路
'805173893',4198894393,4603624885,320508,姑苏区,北N,4,95.37,"MULTILINESTRING((120.63585800642218 31.330865812126238, 120.63581099146498 31.331724746836308))",driveway,东汇路,次干路
'805173894',2985537830,2985537829,320508,姑苏区,西W,4,300.23,"MULTILINESTRING((120.6338035625818 31.333139288143595, 120.6331886062015 31.33310801183913, 120.63210146222306 31.333088581824786, 120.63164760282879 31.33309021521381, 120.63134869791025 31.333101472465128, 120.63103005239567 31.333128959802654, 120.63066130790952 31.33316814795108))",driveway,东汇路,次干路
'805173895',4984158010,4984158009,320508,姑苏区,东E,4,324.4,"MULTILINESTRING((120.63038177785648 31.33300172196265, 120.63066663527907 31.332959812852565, 120.63103387024296 31.332913742201928, 120.63133143300531 31.33288893209812, 120.63159145729755 31.332869380957764, 120.63187182721393 31.33286815304828, 120.63214073239524 31.332871583284394, 120.63300013648532 31.332888434647305, 120.63325269182073 31.332898595863192, 120.63378476759853 31.332928884321188))",driveway,东汇路,次干路
'805819262',4403791434,3023686567,320508,姑苏区,东E,3,340.99,"MULTILINESTRING((120.62805367267867 31.32270252837353, 120.62905709903747 31.322825335358175, 120.63159664128179 31.323154536635165))",driveway,传芳巷,巷（弄）
'805819264#0',J6,4403791438,320508,姑苏区,东E,3,117.57,"MULTILINESTRING((120.627972967438 31.323461264308886, 120.62828666890206 31.323457863598506, 120.62869777416068 31.323529498130977, 120.62918941853553 31.323632292673906))",driveway,东麒麟路,巷（弄）
'805819264#1',4403791438,4403791411,320508,姑苏区,东E,3,210.91,"MULTILINESTRING((120.62919161482215 31.32363269402276, 120.63112583563756 31.323964518605564, 120.63136367354103 31.324007601752204))",driveway,东麒麟路,巷（弄）
'805819272#0',cluster_7535568653_gneJ349,5868813762,320508,姑苏区,北N,3,95.3,"MULTILINESTRING((120.62641471673858 31.30421316447842, 120.62631878616345 31.305068486025245))",driveway,槐树巷,巷（弄）
'805819272#2',5868813762,7535568654,320508,姑苏区,北N,3,70.73,"MULTILINESTRING((120.62630240047383 31.30520662786744, 120.62622367405051 31.305840845768532))",driveway,槐树巷,巷（弄）
'815152495',7614199542,7614199540,320508,姑苏区,南S,4,44.78,"MULTILINESTRING((120.61803869563344 31.30873814363462, 120.618132796554 31.308342595107195))",driveway,人民路,主干路
'815152496',4198991799,7614199542,320508,姑苏区,南S,4,28.58,"MULTILINESTRING((120.61798212356939 31.309003249701174, 120.61801043594255 31.30885504888449, 120.61803810709223 31.308740658082357))",driveway,人民路,主干路
'815152497',3547745986,7614199541,320508,姑苏区,北N,4,58.97,"MULTILINESTRING((120.61836222222689 31.308213098175575, 120.61833688928854 31.308313913497628, 120.61822869856744 31.308785142236534))",driveway,人民路,主干路
'815152498#0',7614199541,3547745983,320508,姑苏区,北N,4,25.04,"MULTILINESTRING((120.61822810322242 31.308787927134432, 120.61817561605287 31.309011801259977))",driveway,人民路,主干路
'815152498#1',3547745983,cluster_4508903745_cluster_gneJ218_gneJ219_gneJ263_gneJ345_gneJ346,320508,姑苏区,北N,1,51.12,"MULTILINESTRING((120.61810704159977 31.309065184859268, 120.61809463324045 31.309094898254102, 120.61800416658608 31.30951712071664))",driveway,人民路,主干路
'815152498#2',cluster_4508903745_cluster_gneJ218_gneJ219_gneJ263_gneJ345_gneJ346,cluster_cluster_gneJ289_gneJ292_gneJ339_gneJ341_gneJ342_gneJ343_gneJ344_gneJ345_gneJ340,320508,姑苏区,北N,1,56.65,"MULTILINESTRING((120.61797812574623 31.309637674791787, 120.61786915043719 31.310139914453295))",driveway,人民路,主干路
'815152498#3',cluster_cluster_gneJ289_gneJ292_gneJ339_gneJ341_gneJ342_gneJ343_gneJ344_gneJ345_gneJ340,cluster_4401986715_gneJ197_gneJ210_gneJ262,320508,姑苏区,北N,1,67.66,"MULTILINESTRING((120.61779366387752 31.31045941568264, 120.61777766819885 31.31049808162362, 120.61765287292889 31.311056938335057))",driveway,人民路,主干路
'815152498#4',cluster_4401986715_gneJ197_gneJ210_gneJ262,7425967082,320508,姑苏区,北N,1,44.61,"MULTILINESTRING((120.61762198232051 31.311190660449338, 120.6176155239195 31.31121768828143, 120.6175369102977 31.31158619552752))",driveway,人民路,主干路
'815152498#5',7425967082,cluster_gneJ284_gneJ285,320508,姑苏区,北N,1,61.36,"MULTILINESTRING((120.617536422181 31.311588892218822, 120.6174349745985 31.312042296865094, 120.61741338599113 31.31213199762748))",driveway,人民路,主干路
'815152498#6',cluster_gneJ284_gneJ285,566899864,320508,姑苏区,北N,3,57.86,"MULTILINESTRING((120.61745345007 31.312192989504023, 120.61735048445456 31.312706613913832))",driveway,人民路,主干路
'815152498#7',566899864,cluster_4401986710_7411457738,320508,姑苏区,北N,3,6.88,"MULTILINESTRING((120.61734179801985 31.312751187744585, 120.6173299614298 31.31281238855966))",driveway,人民路,主干路
'829919731#1',1423186300,5245311476,320508,姑苏区,南S,1,144.23,"MULTILINESTRING((120.63008658236426 31.31427809288751, 120.63033921559067 31.312995716464002))",non-driveway,步行道,步行道
'829919731#3',5245311476,7497044397,320508,姑苏区,南S,1,177.95,"MULTILINESTRING((120.63036723263241 31.312858600595426, 120.63044266274349 31.31250202075936, 120.63051968642557 31.31213212182929, 120.63050317144527 31.31189812906933, 120.63050886070837 31.311809394846183, 120.63054915990784 31.31156355354384, 120.63062459732173 31.31133243091058, 120.63066319392637 31.311288768927106))",non-driveway,步行道,步行道
'829919737',cluster_7745754932_7745754935,7745754939,320508,姑苏区,北N,3,16.24,"MULTILINESTRING((120.63392081590872 31.31171712312933, 120.63391034936805 31.31177438262827, 120.63390076408692 31.311817407997573, 120.63388143832807 31.311859261670133))",driveway,无名,巷（弄）
'829919739',7745754943,cluster_2814988873_653812688,320508,姑苏区,北N,3,47.93,"MULTILINESTRING((120.63453041195012 31.311201006123888, 120.63443418826124 31.311625210646852))",driveway,无名,巷（弄）
'831711224#1',cluster_cluster_430312151_4451401336_gneJ158,4451401327,320508,姑苏区,西W,3,95.32,"MULTILINESTRING((120.6151902930649 31.32313557157466, 120.61423286845198 31.322910062075202))",driveway,桃花坞大街,次干路
'831711224#2',4451401327,4451401316,320508,姑苏区,西W,3,124.44,"MULTILINESTRING((120.6142306745375 31.32290957032489, 120.61296582656695 31.322626384751718))",driveway,桃花坞大街,次干路
'831711224#5',4451401316,cluster_1468775626_5872862411_7831165415,320508,姑苏区,西W,3,55.74,"MULTILINESTRING((120.61296300486316 31.32262579110961, 120.61280085043497 31.322590034879486, 120.61268088216283 31.3225603846486, 120.61259187267501 31.32253627086906, 120.61240383996137 31.322472704628673))",non-driveway,桃花坞大街,次干路
'832153225',cluster_cluster_cluster_3510548319_7783327117_cluster_7783327118_803412123_gneJ96,7769272553,320508,姑苏区,西W,5,47.8,"MULTILINESTRING((120.62627102862666 31.310346905226833, 120.62574680074482 31.310251886673164))",driveway,人民路,主干路
'832462133',653812711,5543235201,320508,姑苏区,东E,5,67.18,"MULTILINESTRING((120.63889122029482 31.312752164996724, 120.6395760960757 31.312897977562244))",driveway,干将东路,主干路
'833410554',653812708,566834099,320508,姑苏区,西W,5,60.8,"MULTILINESTRING((120.6394344244593 31.313131946455137, 120.63882047559925 31.3129812147793))",driveway,干将东路,主干路
'834142382#1',cluster_gneJ344_gneJ345_gneJ346_gneJ347,803406786,320508,姑苏区,南S,4,71.43,"MULTILINESTRING((120.61222633845287 31.307314243664504, 120.61233507207493 31.30667689787488))",driveway,养育巷,次干路
'834142382#2',803406786,4463418162,320508,姑苏区,南S,3,95.79,"MULTILINESTRING((120.61237854787568 31.306606635618703, 120.61249421266058 31.305748629303892))",driveway,养育巷,次干路
'834142382#3',4463418162,5868813791,320508,姑苏区,南S,3,55.29,"MULTILINESTRING((120.61251013632898 31.305629601921982, 120.61257557717488 31.305134223803464))",driveway,养育巷,次干路
'834142382#4',5868813791,4463418138,320508,姑苏区,南S,3,63.57,"MULTILINESTRING((120.61258025993628 31.305098504807663, 120.61265377311449 31.30452877840352))",driveway,养育巷,次干路
'834142382#5',4463418138,cluster_803407257_833668186,320508,姑苏区,南S,3,177.28,"MULTILINESTRING((120.61266430366362 31.30444446465352, 120.61274328392449 31.303795380913158, 120.61290576815296 31.302859056136207))",driveway,养育巷,次干路
'834172519',7786974568,566834103,320508,姑苏区,东E,5,43.21,"MULTILINESTRING((120.62104927522272 31.330654933483558, 120.6214999002295 31.330701980827108))",driveway,平齐路,次干路
'834187230#0',7787127660,cluster_4198992040_566899896,320508,姑苏区,东E,4,47.44,"MULTILINESTRING((120.61152232577172 31.32909961750096, 120.61201675401577 31.329167355415183))",driveway,平四路,次干路
'834187231',566899895,7787127660,320508,姑苏区,东E,3,20.8,"MULTILINESTRING((120.61121770258532 31.329088173791465, 120.6114336326416 31.32911681628639))",driveway,平四路,次干路
'834200992',7787217033,7787217032,320508,姑苏区,南S,1,246.19,"MULTILINESTRING((120.61897908245216 31.30294804842826, 120.61926633818703 31.301141330793165, 120.61931853363342 31.300815984434692, 120.61931983095404 31.300793640895247, 120.61932435052553 31.300768470975076, 120.6193135633895 31.30075050310005))",driveway,人民路,主干路
'834200993#1',cluster_265596759_4198991688_4401976621_833668189,7787217033,320508,姑苏区,南S,2,29.34,"MULTILINESTRING((120.61890816671074 31.30327836853628, 120.61894845404665 31.303017288802145))",driveway,人民路,主干路
'834201325',cluster_J13_J14,cluster_265596759_4198991688_4401976621_833668189,320508,姑苏区,北N,4,25.27,"MULTILINESTRING((120.61907863449228 31.30307435989329, 120.61904439550173 31.303303804322606))",driveway,人民路,主干路
'834203832',430312148,4401991423,320508,姑苏区,西W,4,13.2,"MULTILINESTRING((120.6238633188325 31.320407722503127, 120.62372636910696 31.32038904211281))",driveway,白塔西路,次干路
'834215220',7787350603,4508902457,320508,姑苏区,南S,1,23.45,"MULTILINESTRING((120.62344467375176 31.296582073637605, 120.62346446029876 31.29637130020816))",non-driveway,步行道,步行道
'834530220',3222744837,566899870,320508,姑苏区,东E,3,26.62,"MULTILINESTRING((120.60606244629959 31.317909290194937, 120.6063346309698 31.317963972921426))",driveway,西中市,次干路
'834599648#0',4463434169,4484963770,320508,姑苏区,东E,3,95.43,"MULTILINESTRING((120.63832365631164 31.301602324667254, 120.63859556876388 31.301599570615497, 120.63864501617599 31.30159642159828, 120.6392090710088 31.30153788963797, 120.63931987481345 31.30153000627238))",driveway,十全街,次干路
'834617775',4198992098,cluster_5121497158_gneJ150,320508,姑苏区,南S,3,45.78,"MULTILINESTRING((120.6154471235055 31.322841720551086, 120.6155325922237 31.32257715356478, 120.61557263671308 31.322451539327524, 120.6155749279283 31.32244400581308))",driveway,人民路,主干路
'834617776#2',cluster_cluster_cluster_4198991673_566899929_gneJ141_gneJ143_gneJ146_gneJ155_gneJ157,gneJ162,320508,姑苏区,南S,3,52.94,"MULTILINESTRING((120.61608242592119 31.319074767854335, 120.6161239419689 31.318707286704804, 120.61613136010965 31.318600547430357))",driveway,人民路,主干路
'834617776#4',cluster_gneJ176_gneJ207_gneJ256,cluster_cluster_5121497141_gneJ200_cluster_cluster_gneJ203_gneJ204_gneJ261,320508,姑苏区,南S,1,95.03,"MULTILINESTRING((120.6163177167447 31.317196478464126, 120.61636759342035 31.316743109547375, 120.61642503310973 31.316410647690066, 120.61642615744742 31.316345189423256))",non-driveway,人民路,主干路
